,node_id,TX_NUM,CHANNEL,GPS_TIME_HOUR,GPS_TIME_MIN,GPS_TIME_SEC
1242,16,55,486300,3,30,58
1243,16,56,486500,3,32,58
1244,16,57,487500,3,35,0
1245,16,58,486300,3,37,9
1246,16,59,487300,3,39,17
1247,16,60,487300,3,41,4
1248,16,61,486700,3,42,58
1249,16,62,487100,3,45,5
1250,16,63,486500,3,47,10
1251,16,64,486700,3,49,13
1252,16,65,487500,3,51,27
1253,16,66,486300,3,53,20
1254,16,67,487300,3,55,13
1255,16,68,487500,3,57,22
1256,16,69,486700,3,59,30
1257,16,70,486900,4,1,20
1258,16,71,486300,4,3,6
1259,16,72,486500,4,5,24
1260,16,73,487500,4,7,18
1261,16,74,486300,4,9,2
1262,16,75,487300,4,10,50
1263,16,76,487300,4,12,39
1264,16,77,486900,4,14,32
1265,16,78,487100,4,16,24
1266,16,79,486500,4,18,35
1267,16,80,486700,4,20,53
1268,16,81,487500,4,22,41
1269,16,82,486300,4,24,44
1270,16,83,487300,4,26,30
1271,16,84,487500,4,28,29
1272,16,85,486900,4,30,41
1273,17,1,486900,1,50,14
1274,17,2,486900,1,52,30
1275,17,3,486300,1,54,17
1276,17,4,486700,1,56,36
1277,17,5,487500,1,58,52
1278,17,6,486300,2,0,36
1279,17,7,487300,2,2,48
1280,17,8,487300,2,4,41
1281,17,9,486700,2,6,33
1282,17,10,487100,2,8,27
1283,17,11,486300,2,10,38
1284,17,12,486700,2,12,39
1285,17,13,487500,2,14,39
1286,17,14,486300,2,16,34
1287,17,15,487300,2,18,48
1288,17,16,487300,2,21,5
1289,17,17,486900,2,22,58
1290,17,18,487100,2,25,12
1291,17,19,486300,2,26,54
1292,17,20,486700,2,29,7
1293,17,21,487500,2,30,50
1294,17,22,486300,2,33,5
1295,17,23,487300,2,35,10
1296,17,24,487300,2,37,22
1297,17,25,486900,2,39,27
1298,17,26,487100,2,41,41
1299,17,27,486500,2,43,46
1300,17,28,486500,2,45,45
1301,17,29,487500,2,47,50
1302,17,30,487700,2,49,44
1303,17,31,487100,2,51,54
1304,17,32,487300,2,54,12
1305,17,33,486900,2,56,2
1306,17,34,486900,2,58,18
1307,17,35,486500,3,0,24
1308,17,36,486500,3,2,11
1309,17,37,487500,3,4,26
1310,17,38,486300,3,6,10
1311,17,39,487100,3,8,5
1312,17,40,487300,3,10,2
1313,17,41,486900,3,12,6
1314,17,42,487100,3,13,57
1315,17,43,486300,3,16,16
1316,17,44,486700,3,18,32
1317,17,45,487700,3,20,21
1318,17,46,487700,3,22,36
1319,17,47,487100,3,24,55
1320,17,48,487300,3,26,46
1321,17,49,486900,3,28,27
1322,17,50,487100,3,30,14
1323,17,51,486300,3,32,21
1324,17,52,486700,3,34,28
1325,17,53,487500,3,36,38
1326,17,54,486300,3,38,41
1327,17,55,487300,3,40,32
1328,17,56,487500,3,42,29
1329,17,57,486900,3,44,27
1330,17,58,486900,3,46,15
1331,17,59,486300,3,48,24
1332,17,60,486700,3,50,40
1333,17,61,487500,3,52,58
1334,17,62,487700,3,54,49
1335,17,63,487100,3,56,30
1336,17,64,487500,3,58,30
1337,17,65,486900,4,0,49
1338,17,66,486900,4,2,34
1339,17,67,486500,4,4,31
1340,17,68,486500,4,6,24
1341,17,69,487500,4,8,18
1342,17,70,486300,4,10,16
1343,17,71,487100,4,12,27
1344,17,72,487500,4,14,23
1345,17,73,486900,4,16,43
1346,17,74,487100,4,18,36
1347,17,75,486300,4,20,36
1348,17,76,486500,4,22,38
1349,17,77,487500,4,24,26
1350,17,78,486300,4,26,28
1351,17,79,487100,4,28,43
1352,18,1,487100,1,51,26
1353,18,2,486300,1,53,9
1354,18,3,486700,1,54,59
1355,18,4,487500,1,57,8
1356,18,5,487700,1,59,16
1357,18,6,487100,2,1,21
1358,18,7,487300,2,3,22
1359,18,8,486700,2,5,36
1360,18,9,486900,2,7,26
1361,18,10,486500,2,9,15
1362,18,11,486700,2,10,57
1363,18,12,487700,2,13,0
1364,18,13,486300,2,15,15
1365,18,14,487300,2,16,55
1366,18,15,487500,2,18,52
1367,18,16,486900,2,20,42
1368,18,17,486900,2,22,27
1369,18,18,486300,2,24,8
1370,18,19,486500,2,25,58
1371,18,20,487500,2,28,15
1372,18,21,486300,2,29,57
1373,18,22,487100,2,31,48
1374,18,23,487500,2,33,53
1375,18,24,486900,2,36,3
1376,18,25,486900,2,38,15
1377,18,26,486500,2,40,31
1378,18,27,486700,2,42,30
1379,18,28,487500,2,44,38
1380,18,29,486300,2,46,38
1381,18,30,487100,2,48,56
1382,18,31,487500,2,51,0
1383,18,32,486700,2,52,51
1384,18,33,486900,2,54,58
1385,18,34,486500,2,57,1
1386,18,35,486500,2,58,54
1387,18,36,487700,3,0,41
1388,18,37,486300,3,2,34
1389,18,38,487300,3,4,49
1390,18,39,487500,3,6,50
1391,18,40,486900,3,9,3
1392,18,41,487100,3,11,17
1393,18,42,486500,3,13,3
1394,18,43,486700,3,14,53
1395,18,44,487700,3,16,59
1396,18,45,487700,3,18,59
1397,18,46,487300,3,20,54
1398,18,47,487300,3,22,51
1399,18,48,486900,3,25,1
1400,18,49,487100,3,27,4
1401,18,50,486300,3,28,49
1402,18,51,486500,3,31,2
1403,18,52,487700,3,33,19
1404,18,53,486300,3,35,14
1405,18,54,487100,3,37,17
1406,18,55,487500,3,39,25
1407,18,56,486700,3,41,45
1408,18,57,486900,3,43,31
1409,18,58,486500,3,45,43
1410,18,59,486700,3,47,27
1411,18,60,487700,3,49,47
1412,18,61,486300,3,51,48
1413,18,62,487300,3,54,2
1414,18,63,487500,3,55,50
1415,18,64,486700,3,57,50
1416,18,65,487100,3,59,45
1417,18,66,486300,4,1,38
1418,18,67,486700,4,3,43
1419,18,68,487500,4,5,32
1420,18,69,486300,4,7,16
1421,18,70,487100,4,9,1
1422,18,71,487300,4,10,59
1423,18,72,486700,4,13,15
1424,18,73,487100,4,15,31
1425,18,74,486500,4,17,48
1426,18,75,486500,4,19,54
1427,18,76,487700,4,22,1
1428,18,77,487700,4,23,55
1429,18,78,487100,4,25,51
1430,18,79,487500,4,27,51
1431,18,80,486900,4,30,3
1433,19,1,486300,1,44,46
1434,19,2,486700,1,46,47
1435,19,3,487700,1,48,56
1436,19,4,487700,1,50,38
1437,19,5,487300,1,52,31
1438,19,6,487500,1,54,20
1439,19,7,486900,1,56,37
1440,19,8,486900,1,58,53
1441,19,9,486300,2,0,47
1442,19,10,486700,2,2,55
1443,19,11,487500,2,5,2
1444,19,12,486300,2,6,46
1445,19,13,487100,2,8,56
1446,19,14,487300,2,11,0
1447,19,15,486900,2,12,48
1448,19,16,486900,2,14,36
1449,19,17,486500,2,16,17
1450,19,18,486700,2,18,18
1451,19,19,487700,2,20,26
1452,19,20,486300,2,22,16
1453,19,21,487100,2,24,21
1454,19,22,487300,2,26,37
1455,19,23,486900,2,28,27
1456,19,24,486900,2,30,45
1457,19,25,486300,2,32,51
1458,19,26,486500,2,34,58
1459,19,27,487700,2,37,6
1460,19,28,486300,2,39,24
1461,19,29,487100,2,41,18
1462,19,30,487300,2,43,17
1463,19,31,486700,2,45,15
1464,19,32,487100,2,47,10
1465,19,33,486500,2,49,5
1466,19,34,486700,2,51,16
1467,19,35,487500,2,53,30
1468,19,36,487700,2,55,41
1469,19,37,487100,2,57,37
1470,19,38,487300,2,59,47
1471,19,39,486900,3,1,27
1472,19,40,487100,3,3,29
1473,19,41,486500,3,5,21
1474,19,42,486500,3,7,10
1475,19,43,487700,3,8,53
1476,19,44,487700,3,10,46
1477,19,45,487300,3,12,50
1478,19,46,487500,3,14,39
1479,19,47,486700,3,16,49
1480,19,48,486900,3,18,59
1481,19,49,486300,3,20,51
1482,19,50,486700,3,22,35
1483,19,51,487500,3,24,40
1484,19,52,487700,3,26,49
1485,19,53,487100,3,29,5
1486,19,54,487300,3,31,25
1487,19,55,486700,3,33,34
1488,19,56,486900,3,35,27
1489,19,57,486300,3,37,28
1490,19,58,486700,3,39,40
1491,19,59,487700,3,41,33
1492,19,60,486300,3,43,19
1493,19,61,487300,3,45,16
1494,19,62,487500,3,47,16
1495,19,63,486900,3,49,31
1496,19,64,487100,3,51,12
1497,19,65,486500,3,53,32
1498,19,66,486700,3,55,23
1499,19,67,487700,3,57,40
1500,19,68,487700,3,59,33
1501,19,69,487100,4,1,14
1502,19,70,487300,4,3,31
1503,19,71,486900,4,5,24
1504,19,72,486900,4,7,17
1505,19,73,486300,4,8,58
1506,19,74,486700,4,11,18
1507,19,75,487700,4,13,36
1508,19,76,487700,4,15,36
1509,19,77,487300,4,17,52
1510,19,78,487300,4,19,57
1511,19,79,486700,4,22,9
1512,19,80,487100,4,24,7
1513,19,81,486300,4,26,2
1514,19,82,486700,4,28,7
1515,19,83,487700,4,29,54
1516,20,1,487100,1,53,37
1517,20,2,487500,1,55,43
1518,20,3,486900,1,57,27
1519,20,4,487100,1,59,33
1520,20,5,486500,2,1,35
1521,20,6,486700,2,3,19
1522,20,7,487500,2,5,10
1523,20,8,486300,2,7,18
1524,20,9,487100,2,9,23
1525,20,10,487500,2,11,23
1526,20,11,486900,2,13,11
1527,20,12,486900,2,15,5
1528,20,13,486300,2,17,23
1529,20,14,486500,2,19,3
1530,20,15,487700,2,20,59
1531,20,16,486300,2,23,17
1532,20,17,487300,2,25,28
1533,20,18,487500,2,27,31
1534,20,19,486700,2,29,18
1535,20,20,486900,2,31,34
1536,20,21,486300,2,33,45
1537,20,22,486700,2,35,50
1538,20,23,487700,2,37,53
1539,20,24,487700,2,39,34
1540,20,25,487100,2,41,33
1541,20,26,487300,2,43,19
1542,20,27,486900,2,45,18
1543,20,28,486900,2,47,12
1544,20,29,486300,2,49,22
1545,20,30,486700,2,51,9
1546,20,31,487500,2,53,12
1547,20,32,486300,2,55,22
1548,20,33,487100,2,57,13
1549,20,34,487500,2,59,32
1550,20,35,486900,3,1,25
1551,20,36,487100,3,3,44
1552,20,37,486500,3,6,3
1553,20,38,486500,3,7,53
1554,20,39,487500,3,9,43
1555,20,40,486300,3,12,2
1556,20,41,487300,3,14,17
1557,20,42,487300,3,16,30
1558,20,43,486700,3,18,28
1559,20,44,487100,3,20,34
1560,20,45,486500,3,22,40
1561,20,46,486500,3,24,48
1562,20,47,487500,3,26,50
1563,20,48,487700,3,28,59
1564,20,49,487100,3,30,55
1565,20,50,487300,3,32,51
1566,20,51,486700,3,35,0
1567,20,52,487100,3,36,47
1568,20,53,486500,3,39,4
1569,20,54,486500,3,40,50
1570,20,55,487700,3,42,34
1571,20,56,486300,3,44,44
1572,20,57,487100,3,46,37
1573,20,58,487500,3,48,19
1574,20,59,486900,3,50,28
1575,20,60,486900,3,52,32
1576,20,61,486500,3,54,32
1577,20,62,486700,3,56,40
1578,20,63,487700,3,58,28
1579,20,64,487700,4,0,22
1580,20,65,487300,4,2,19
1581,20,66,487300,4,4,4
1582,20,67,486700,4,6,12
1583,20,68,486900,4,8,0
1584,20,69,486500,4,10,0
1585,20,70,486700,4,11,52
1586,20,71,487700,4,14,9
1587,20,72,486300,4,16,23
1588,20,73,487300,4,18,14
1589,20,74,487500,4,20,5
1590,20,75,486900,4,21,53
1591,20,76,487100,4,23,50
1592,20,77,486300,4,25,41
1593,20,78,486500,4,27,26
1594,20,79,487500,4,29,37
