,node_id,TX_NUM,CHANNEL,GPS_UTC
2916,13,181,487300,1597575325
2917,13,182,486900,1597575343
2918,13,183,487100,1597575360
2919,13,184,486500,1597575375
2920,13,185,486500,1597575392
2921,13,186,487700,1597575411
2922,13,187,487700,1597575430
2923,13,188,487300,1597575440
2924,13,189,487300,1597575452
2925,13,190,486900,1597575463
2926,13,191,487100,1597575482
2927,13,192,486300,1597575498
2928,13,193,486700,1597575512
2929,13,194,487700,1597575531
2930,13,195,486300,1597575551
2931,13,196,487100,1597575568
2932,13,197,487300,1597575578
2933,13,198,486700,1597575598
2934,14,1,487300,1597571726
2935,14,2,486900,1597571736
2936,14,3,487100,1597571746
2937,14,4,486300,1597571761
2938,14,5,486700,1597571778
2939,14,6,487700,1597571796
2940,14,7,487700,1597571816
2941,14,8,487300,1597571832
2942,14,9,487300,1597571852
2943,14,10,486700,1597571864
2944,14,11,486900,1597571883
2945,14,12,486500,1597571894
2946,14,13,486500,1597571907
2947,14,14,487500,1597571920
2948,14,15,486300,1597571940
2949,14,16,487300,1597571959
2950,14,17,487500,1597571970
2951,14,18,486700,1597571989
2952,14,19,486900,1597572007
2953,14,20,486300,1597572020
2954,14,21,486700,1597572034
2955,14,22,487700,1597572046
2956,14,23,487700,1597572062
2957,14,24,487100,1597572073
2958,14,25,487300,1597572083
2959,14,26,486900,1597572096
2960,14,27,486900,1597572115
2961,14,28,486300,1597572127
2962,14,29,486500,1597572138
2963,14,30,487700,1597572156
2964,14,31,486300,1597572176
2965,14,32,487100,1597572191
2966,14,33,487500,1597572201
2967,14,34,486900,1597572214
2968,14,35,487100,1597572233
2969,14,36,486500,1597572244
2970,14,37,486700,1597572258
2971,14,38,487500,1597572270
2972,14,39,486300,1597572281
2973,14,40,487300,1597572298
2974,14,41,487300,1597572309
2975,14,42,486700,1597572326
2976,14,43,486900,1597572337
2977,14,44,486300,1597572352
2978,14,45,486700,1597572369
2979,14,46,487700,1597572381
2980,14,47,487700,1597572400
2981,14,48,487300,1597572414
2982,14,49,487300,1597572427
2983,14,50,486900,1597572437
2984,14,51,487100,1597572454
2985,14,52,486500,1597572473
2986,14,53,486500,1597572490
2987,14,54,487500,1597572509
2988,14,55,487700,1597572519
2989,14,56,487100,1597572532
2990,14,57,487300,1597572542
2991,14,58,486900,1597572559
2992,14,59,487100,1597572570
2993,14,60,486300,1597572589
2994,14,61,486500,1597572605
2995,14,62,487700,1597572619
2996,14,63,486300,1597572636
2997,14,64,487300,1597572650
2998,14,65,487300,1597572662
2999,14,66,486900,1597572682
3000,14,67,486900,1597572692
3001,14,68,486500,1597572707
3002,14,69,486500,1597572718
3003,14,70,487700,1597572731
3004,14,71,486300,1597572751
3005,14,72,487300,1597572766
3006,14,73,487500,1597572784
3007,14,74,486900,1597572800
3008,14,75,487100,1597572812
3009,14,76,486500,1597572831
3010,14,77,486700,1597572847
3011,14,78,487700,1597572866
3012,14,79,486300,1597572886
3013,14,80,487300,1597572905
3014,14,81,487300,1597572920
3015,14,82,486700,1597572930
3016,14,83,487100,1597572948
3017,14,84,486300,1597572967
3018,14,85,486700,1597572982
3019,14,86,487700,1597572997
3020,14,87,487700,1597573016
3021,14,88,487100,1597573029
3022,14,89,487300,1597573049
3023,14,90,486700,1597573059
3024,14,91,487100,1597573074
3025,14,92,486500,1597573094
3026,14,93,486700,1597573105
3027,14,94,487700,1597573119
3028,14,95,486300,1597573138
3029,14,96,487300,1597573152
3030,14,97,487500,1597573164
3031,14,98,486700,1597573181
3032,14,99,486900,1597573195
3033,14,100,486300,1597573211
3034,14,101,486500,1597573222
3035,14,102,487700,1597573235
3036,14,103,487700,1597573250
3037,14,104,487100,1597573265
3038,14,105,487300,1597573282
3039,14,106,486900,1597573296
3040,14,107,486900,1597573311
3041,14,108,486300,1597573327
3042,14,109,486500,1597573338
3043,14,110,487700,1597573353
3044,14,111,486300,1597573369
3045,14,112,487100,1597573385
3046,14,113,487500,1597573399
3047,14,114,486700,1597573418
3048,14,115,486900,1597573431
3049,14,116,486300,1597573441
3050,14,117,486700,1597573457
3051,14,118,487500,1597573467
3052,14,119,487700,1597573483
3053,14,120,487100,1597573501
3054,14,121,487300,1597573520
3055,14,122,486900,1597573530
3056,14,123,486900,1597573548
3057,14,124,486300,1597573558
3058,14,125,486700,1597573573
3059,14,126,487500,1597573586
3060,14,127,486300,1597573604
3061,14,128,487100,1597573624
3062,14,129,487500,1597573643
3063,14,130,486700,1597573660
3064,14,131,487100,1597573676
3065,14,132,486500,1597573689
3066,14,133,486500,1597573699
3067,14,134,487500,1597573719
3068,14,135,486300,1597573731
3069,14,136,487100,1597573741
3070,14,137,487300,1597573760
3071,14,138,486900,1597573774
3072,14,139,486900,1597573794
3073,14,140,486500,1597573809
3074,14,141,486700,1597573821
3075,14,142,487700,1597573831
3076,14,143,486300,1597573850
3077,14,144,487100,1597573860
3078,14,145,487300,1597573870
3079,14,146,486900,1597573890
3080,14,147,487100,1597573901
3081,14,148,486300,1597573919
3082,14,149,486700,1597573932
3083,14,150,487500,1597573942
3084,14,151,487700,1597573953
3085,14,152,487100,1597573968
3086,14,153,487300,1597573979
3087,14,154,486900,1597573998
3088,14,155,486900,1597574010
3089,14,156,486500,1597574027
3090,14,157,486700,1597574037
3091,14,158,487500,1597574052
3092,14,159,486300,1597574068
3093,14,160,487300,1597574079
3094,14,161,487500,1597574099
3095,14,162,486900,1597574119
3096,14,163,486900,1597574134
3097,14,164,486500,1597574144
3098,14,165,486500,1597574159
3099,14,166,487500,1597574170
3100,14,167,487700,1597574182
3101,14,168,487300,1597574201
3102,14,169,487300,1597574215
3103,14,170,486900,1597574233
3104,14,171,486900,1597574247
3105,14,172,486500,1597574267
3106,14,173,486700,1597574284
3107,14,174,487700,1597574296
3108,14,175,487700,1597574307
3109,14,176,487100,1597574326
3110,14,177,487300,1597574340
3111,14,178,486700,1597574354
3112,14,179,487100,1597574368
3113,14,180,486300,1597574379
3114,14,181,486500,1597574399
3115,14,182,487500,1597574417
3116,14,183,487700,1597574431
3117,14,184,487100,1597574443
3118,14,185,487500,1597574456
3119,14,186,486900,1597574468
3120,14,187,487100,1597574484
3121,14,188,486300,1597574502
3122,14,189,486500,1597574516
3123,14,190,487700,1597574536
3124,14,191,486300,1597574552
3125,14,192,487300,1597574567
3126,14,193,487500,1597574585
3127,14,194,486900,1597574599
3128,14,195,486900,1597574618
3129,14,196,486300,1597574635
3130,14,197,486700,1597574652
3131,14,198,487500,1597574671
3132,14,199,486300,1597574682
3133,14,200,487300,1597574698
3134,14,201,487300,1597574714
3135,14,202,486900,1597574727
3136,14,203,487100,1597574745
3137,14,204,486500,1597574758
3138,14,205,486700,1597574769
3139,14,206,487700,1597574785
3140,14,207,486300,1597574798
3141,14,208,487300,1597574816
3142,14,209,487300,1597574829
3143,14,210,486700,1597574841
3144,14,211,487100,1597574858
3145,14,212,486300,1597574869
3146,14,213,486500,1597574883
3147,14,214,487500,1597574900
3148,14,215,487700,1597574918
3149,14,216,487100,1597574928
3150,14,217,487500,1597574947
3151,14,218,486900,1597574957
3152,14,219,486900,1597574967
3153,14,220,486500,1597574979
3154,14,221,486500,1597574994
