,node_id,TX_NUM,CHANNEL,GPS_UTC
1595,15,3,486500,1597514439
1596,15,4,486700,1597514551
1597,15,5,487700,1597514657
1598,15,6,487700,1597514772
1599,15,7,487100,1597514905
1600,15,8,487300,1597515023
1601,15,9,486700,1597515123
1602,15,10,487100,1597515226
1603,15,11,486300,1597515359
1604,15,12,486500,1597515496
1605,15,13,487700,1597515616
1606,15,14,487700,1597515754
1607,15,15,487300,1597515871
1608,15,16,487300,1597515976
1609,15,17,486900,1597516095
1610,15,18,486900,1597516223
1611,15,19,486300,1597516332
1612,15,20,486700,1597516444
1613,15,21,487700,1597516548
1614,15,22,487700,1597516680
1615,15,23,487100,1597516793
1616,15,24,487300,1597516909
1617,15,25,486900,1597517043
1618,15,26,486900,1597517157
1619,15,27,486500,1597517261
1620,15,28,486500,1597517391
1621,15,29,487700,1597517508
1622,15,30,486300,1597517647
1623,15,31,487100,1597517757
1624,15,32,487300,1597517877
1625,15,33,486900,1597518001
1626,15,34,486900,1597518139
1627,15,35,486300,1597518256
1628,15,36,486700,1597518368
1629,15,37,487500,1597518505
1630,15,38,487700,1597518629
1631,15,39,487100,1597518750
1632,15,40,487300,1597518860
1633,15,41,486700,1597518973
1634,15,42,486900,1597519100
1635,15,43,486500,1597519214
1636,15,44,486700,1597519323
1637,15,45,487500,1597519458
1638,15,46,487700,1597519586
1639,15,47,487300,1597519723
1640,15,48,487500,1597519830
1641,15,49,486900,1597519931
1642,15,50,486900,1597520061
1643,15,51,486300,1597520200
1644,15,52,486700,1597520308
1645,15,53,487700,1597520442
1646,15,54,486300,1597520569
1647,15,55,487300,1597520674
1648,15,56,487300,1597520812
1649,15,57,486900,1597520931
1650,15,58,486900,1597521067
1651,15,59,486300,1597521206
1652,15,60,486700,1597521319
1653,15,61,487500,1597521445
1654,15,62,487700,1597521573
1655,15,63,487300,1597521696
1656,15,64,487500,1597521834
1657,15,65,486900,1597521956
1658,15,66,487100,1597522087
1659,15,67,486300,1597522212
1660,15,68,486700,1597522321
1661,15,69,487700,1597522437
1662,15,70,487700,1597522545
1663,15,71,487300,1597522663
1664,15,72,487500,1597522794
1665,15,73,486700,1597522901
1666,15,74,487100,1597523002
1667,15,75,486300,1597523109
1668,15,76,486700,1597523242
1669,15,77,487700,1597523342
1670,15,78,487700,1597523475
1671,15,79,487100,1597523583
1672,15,80,487300,1597523697
1673,15,81,486900,1597523821
1674,15,82,487100,1597523949
1675,15,83,486500,1597524058
1676,15,84,486700,1597524194
1677,15,85,487700,1597524298
1678,15,86,486300,1597524425
1679,15,87,487300,1597524550
1680,15,88,487300,1597524657
1681,15,89,486700,1597524788
1682,15,90,486900,1597524927
1683,15,91,486500,1597525042
1684,15,92,486700,1597525182
1685,15,93,487500,1597525302
1686,15,94,486300,1597525404
1687,15,95,487100,1597525538
1688,15,96,487500,1597525653
1689,15,97,486700,1597525782
1690,15,98,486900,1597525887
1691,15,99,486500,1597525989
1692,15,100,486700,1597526114
1693,15,101,487500,1597526238
1694,15,102,486300,1597526358
1695,15,103,487100,1597526467
1696,15,104,487500,1597526590
1697,15,105,486700,1597526709
1698,15,106,487100,1597526825
1699,15,107,486500,1597526960
1700,15,108,486700,1597527087
1701,15,109,487500,1597527211
1702,15,110,486300,1597527326
1703,15,111,487100,1597527429
1704,15,112,487500,1597527551
1705,15,113,486900,1597527652
1706,15,114,487100,1597527767
1707,15,115,486500,1597527875
1708,15,116,486500,1597528002
1709,15,117,487500,1597528142
1710,15,118,486300,1597528252
1711,15,119,487100,1597528368
1712,15,120,487500,1597528474
1713,15,121,486700,1597528594
1714,15,122,487100,1597528723
1715,15,123,486500,1597528850
1716,15,124,486700,1597528987
1717,15,125,487500,1597529091
1718,15,126,487700,1597529218
1719,15,127,487300,1597529329
1720,15,128,487300,1597529456
1721,15,129,486900,1597529573
1722,15,130,486900,1597529685
1723,15,131,486500,1597529786
1724,15,132,486700,1597529898
1725,15,133,487500,1597530018
1726,15,134,486300,1597530123
1727,15,135,487100,1597530240
1728,15,136,487300,1597530342
1729,15,137,486900,1597530472
1730,15,138,486900,1597530603
1731,15,139,486500,1597530719
1732,15,140,486700,1597530825
1733,15,141,487700,1597530940
1734,15,142,487700,1597531064
1735,15,143,487300,1597531171
1736,15,144,487500,1597531297
1737,15,145,486900,1597531398
1738,15,146,487100,1597531511
1739,15,147,486500,1597531624
1740,15,148,486700,1597531732
1741,15,149,487700,1597531855
1742,15,150,486300,1597531963
1743,16,1,487300,1597556872
1744,16,2,486700,1597556995
1745,16,3,486900,1597557135
1746,16,4,486500,1597557253
1747,16,5,486700,1597557381
1748,16,6,487700,1597557481
1749,16,7,486300,1597557594
1750,16,8,487100,1597557720
1751,16,9,487500,1597557850
1752,16,10,486900,1597557950
1753,16,11,486900,1597558060
1754,16,12,486300,1597558175
1755,16,13,486700,1597558299
1756,16,14,487500,1597558406
1757,16,15,486300,1597558543
1758,16,16,487100,1597558675
1759,16,17,487500,1597558799
1760,16,18,486700,1597558939
1761,16,19,486900,1597559056
1762,16,20,486500,1597559166
1763,16,21,486700,1597559292
1764,16,22,487700,1597559412
1765,16,23,486300,1597559547
1766,16,24,487100,1597559686
1767,16,25,487500,1597559796
1768,16,26,486700,1597559933
1769,16,27,486900,1597560044
1770,16,28,486300,1597560146
1771,16,29,486700,1597560253
1772,16,30,487500,1597560381
1773,16,31,487700,1597560493
1774,16,32,487300,1597560621
1775,16,33,487300,1597560758
1776,16,34,486900,1597560858
1777,16,35,487100,1597560991
1778,16,36,486500,1597561105
