sf,dis,pos,size,scale,lbt,start_time,end_time,last_time_s,node2energy_mj,node4energy_mj,all_energy_aver_mj,all_dev_mj,node2_true,node4_true
8,1,5,5,20,0,2020-09-11 01:51:58,2020-09-11 02:06:58,844,111569.9953788807,96856.75787434683,109868.51038400477,6184.5899212863615,301762.6516660004-205725.5908,119014.6383750316
9,1,5,5,20,0,2020-09-11 07:49:01,2020-09-11 08:03:01,804,107580.1642715003,98194.38418519395,108792.38514388524,5179.943811909484,290876.21004105156-195975.56279999999,120663.39740399293
10,1,5,5,20,0,2020-09-11 08:41:01,2020-09-11 09:01:01,1166,156634.31355782496,141733.90485899724,158257.76491776147,6652.170938177863,408683.269554862-284213.3162,174145.50386098944
7,0,2,5,20,1,2020-09-10 12:23:00,2020-09-10 12:36:00,657,79986.35824196858,77291.36189594454,79759.12413359642,4569.310067048423,
8,0,2,5,20,1,2020-09-10 13:23:00,2020-09-10 13:37:00,794,107824.43492692472,104408.32369464278,108825.62648031581,6389.106228822448
9,0,2,5,20,1,2020-09-10 14:26:00,2020-09-10 14:46:00,1160,165754.61037217095,151384.6554921249,167021.0238331036,8351.63898272296
10,0,2,5,20,1,2020-09-10 15:38:00,2020-09-10 16:13:00,2092,308394.17131148936,294356.93527109304,311058.16682116874,10291.082100514279
7,0,2,5,20,0,2020-09-11 01:35:58,2020-09-11 01:50:58,596,76842.10643953375,74156.03972837362,77186.6237442362,3892.223915490495,213369.6437732015-145275.4172,93347.06620097216
8,0,2,5,20,0,2020-09-11 02:08:58,2020-09-11 02:20:58,761,104884.53783929584,101171.42396233173,103590.56045300906,5344.354616132258,279597.9616079798-185494.28269999998,143702.22845498568
9,0,2,5,20,0,2020-09-11 08:05:01,2020-09-11 08:24:01,1121,159374.1949391911,141418.63289216955,161852.6668171096,9085.022595380957,398819.7124410234-273244.5347,171249.95331699355
10,0,2,5,20,0,2020-09-11 10:41:01,2020-09-11 11:13:01,1847,283593.1776961579,105355.05494855378,275363.56265413336,42257.90574408336,671548.8586659174-450207.5429,393833.8779940808
7,1,5,5,20,1,2020-09-13 08:48:00,2020-09-13 08:58:00,589,72540.85424140196,68646.78143735051,74089.29993377652,3282.7489832267865,84074.48090294123,76897.45740697923
8,1,5,5,20,1,2020-09-13 09:33:00,2020-09-13 09:45:00,704,92818.95047295676,88410.83649417941,95152.54763842358,4335.4684488441035,107337.10468582138,99111.71594693793
9,1,5,5,20,1,2020-09-13 10:20:00,2020-09-13 10:36:00,900,128204.76595697406,111441.01204331948,127018.01726708341,6689.828541978512,146686.81751576866,127150.64688589094
10,1,5,5,20,1,2020-09-13 11:10:00,2020-09-13 11:30:00,1171,163015.34495396318,149775.88867693165,165909.23305020123,7522.922304991205,189977.8698118187,171620.2363888809
11,1,5,5,20,1,2020-09-13 07:26:00,2020-09-13 07:52:00,1515,229827.71457976586,208225.0150544215,225911.02189353947,8742.844858410588,260660.0301689602,238600.1409738037
7,0,1,5,20,1,2020-09-13 14:02:01,2020-09-13 14:10:01,416,49547.5341854699,44211.27965206326,49824.35556545337,3176.827103034419,59997.773246040124,52400.22870700099
8,0,1,5,20,1,2020-09-13 14:29:01,2020-09-13 14:38:01,509,62866.931025475555,56645.05758792838,64408.54170698944,4116.997079026001,75839.37029697762,66999.32273900142
9,0,1,5,20,1,2020-09-13 14:58:01,2020-09-13 15:10:01,662,92745.50387536538,30289.5611415211,90046.31348607122,15836.361739032389,108662.47129393643,90385.30949294707
10,0,1,5,20,1,2020-09-13 15:37:01,2020-09-13 15:56:01,1136,158664.53266436156,144789.15961550997,159026.21769252,7053.47817606147,190806.1155688145,171025.77937204466
11,0,1,5,20,1,2020-09-13 07:53:00,2020-09-13 08:11:00,1070,148026.7263405724,144456.34771654528,151168.1215407848,4380.234198864258,177848.48275877992,170296.26317178507
7,1,5,5,20,0,2020-09-13 16:12:01,2020-09-13 16:21:01,479,59358.60201358212,54793.66248014505,59692.36535757049,2563.13698502663,68975.75804100654,61661.56811900597
8,1,5,5,20,0,2020-09-13 16:43:01,2020-09-13 16:56:01,770,100837.72004375965,90420.74380489984,102598.24784108759,5055.63758774659,117443.9420369266,100968.26520496282
9,1,5,5,20,0,2020-09-13 17:20:01,2020-09-13 17:35:01,873,121953.47720110895,103500.25789951954,122272.45107225134,6781.959019617208,141328.05259591702,116481.832830965
10,1,5,5,20,0,2020-09-13 17:59:01,2020-09-13 18:18:01,1130,161030.19883858625,140330.38044570602,158486.98138093867,7462.8811333821095,183785.6926079198,159599.08764012918
11,1,5,5,20,0,2020-09-13 18:51:01,2020-09-13 19:22:01,1839,280283.0144493314,244921.44223301605,271776.88029898616,12060.476449171518,317842.3738450941,277133.4588625036
7,0,5,1,20,0,2020-09-13 16:22:01,2020-09-13 16:29:01,397,48884.44678365926,44392.35835722108,49022.73030275146,3071.343296721703,58731.58155701154,52319.426583004206
8,0,5,1,20,0,2020-09-13 16:57:01,2020-09-13 17:06:01,477,60949.44147544037,53726.04325748028,60660.802208022425,3755.101688180844,72914.09961099284,63308.14194800397
9,0,5,1,20,0,2020-09-13 17:36:01,2020-09-13 17:47:01,655,90017.73286388424,75655.27749625541,89008.80714010236,5495.097894717905,107842.67379297256,89102.79991598503
10,0,5,1,20,0,2020-09-13 18:19:01,2020-09-13 18:37:01,1073,149924.3691465672,129079.37129259911,149152.47395329675,8589.153025472799,179185.67087898694,151663.80743508667
11,0,5,1,20,0,2020-09-13 19:23:01,2020-09-13 20:03:01,2392,350005.74974466773,317808.02528662025,347185.6847291166,13668.90835836503,417745.74488342344,372631.99858396227



重测

python cbmng.py -coldata 232 7 com11 80 14 1fffff

no lbt
python cbmng.py -dissem 0 81a5 232 16 7 com11 15 120 7 90 0 1fffff
python cbmng.py -coldata 232 7 com11 120 0 1fffff
lbt
python cbmng.py -dissem 0 81a5 232 16 7 com11 15 130 7 100 0 1fffff
python cbmng.py -coldata 232 7 com11 130 0 1fffff

no lbt
python cbmng.py -dissem 0 81a5 232 16 8 com11 15 100 7 90 0 1fffff
python cbmng.py -coldata 232 8 com11 120 0 1fffff
lbt
python cbmng.py -dissem 0 81a5 232 16 8 com11 15 110 7 100 0 1fffff
python cbmng.py -coldata 232 7 com11 130 0 1fffff

no lbt
python cbmng.py -dissem 0 81a5 232 16 9 com11 15 90 7 90 0 1fffff
python cbmng.py -coldata 184 9 com11 120 0 1fffff
lbt
python cbmng.py -dissem 0 81a5 232 16 9 com11 15 95 7 100 0 1fffff
python cbmng.py -coldata 184 9 com11 130 0 1fffff

no lbt
python cbmng.py -dissem 0 81a5 232 16 10 com11 15 80 7 90 0 1fffff
python cbmng.py -coldata 88 10 com11 120 0 1fffff
lbt
python cbmng.py -dissem 0 81a5 232 16 10 com11 15 85 7 100 0 1fffff
python cbmng.py -coldata 88 10 com11 130 0 1fffff

no lbt
python cbmng.py -dissem 0 81a5 232 16 11 com11 15 70 7 90 0 1fffff
python cbmng.py -coldata 48 11 com11 120 0 1fffff
lbt
python cbmng.py -dissem 0 81a5 232 16 11 com11 15 75 7 100 0 1fffff
python cbmng.py -coldata 48 11 com11 130 0 1fffff
